x_norm,y_norm,w_norm,h_norm,text_length,word_count,is_single_line,has_punctuation,letter_ratio,label
0.477,0.2946,0.4399,0.0309,30,10,0,1,0.8909,0
0.1416,0.8378,0.1468,0.032,8,1,1,0,0.7834,1
0.1006,0.6249,0.2765,0.0835,76,19,0,1,0.7943,0
0.0185,0.7599,0.0959,0.0301,9,1,1,0,0.7768,1
0.3885,0.2846,0.0951,0.0482,7,1,1,0,0.8867,1
0.0287,0.9459,0.2181,0.0429,9,2,1,0,0.9472,1
0.0626,0.5296,0.076,0.0302,6,2,1,0,0.9024,1
0.3139,0.9641,0.1422,0.0381,4,2,1,0,0.7141,1
0.1855,0.6195,0.5958,0.0611,175,35,0,1,0.918,0
0.2756,0.7332,0.3214,0.0495,21,3,1,0,0.8999,0
0.1637,0.2255,0.5626,0.0903,78,13,0,1,0.8609,0
0.513,0.6188,0.4234,0.0584,114,19,0,1,0.8051,0
0.0113,0.4597,0.0701,0.0326,4,3,1,0,0.9028,1
0.188,0.6595,0.308,0.0835,96,16,0,1,0.7753,0
0.1919,0.1621,0.7752,0.2076,156,26,0,1,0.7471,0
0.8197,0.0266,0.083,0.028,5,1,1,0,0.933,1
0.5205,0.8445,0.2813,0.1076,24,8,0,1,0.6607,0
0.4348,0.7039,0.3567,0.0496,91,13,0,1,0.6506,0
0.2685,0.9409,0.2386,0.0438,7,2,1,0,0.8121,1
0.4273,0.431,0.5809,0.0795,45,15,0,1,0.8311,0
0.0652,0.6741,0.1619,0.0216,6,3,1,0,0.8314,1
0.7927,0.9433,0.1458,0.0457,7,1,1,0,0.8451,1
0.4388,0.0333,0.1708,0.0514,12,2,1,0,0.841,1
0.6346,0.0452,0.3847,0.0598,9,1,1,0,0.9187,1
0.0972,0.3006,0.8198,0.2225,72,18,0,1,0.7458,0
0.0943,0.5815,0.6544,0.2325,78,13,0,1,0.7017,0
0.1212,0.5437,0.7881,0.0816,265,53,0,1,0.9126,0
0.1757,0.2779,0.6132,0.1896,354,59,0,1,0.8064,0
0.3316,0.7822,0.5837,0.0387,76,19,0,1,0.78,0
0.0168,0.5741,0.178,0.025,13,2,1,0,0.8723,1
0.0819,0.4994,0.7101,0.2167,66,11,0,1,0.7007,0
0.1338,0.5464,0.164,0.0375,12,2,1,0,0.8884,1
0.1187,0.1028,0.37,0.0587,8,1,1,0,0.9354,1
0.8717,0.555,0.1698,0.0486,5,1,1,0,0.9471,1
0.2878,0.0809,0.3448,0.059,3,2,1,0,0.9559,1
0.0955,0.3349,0.8563,0.1765,186,31,0,1,0.8456,0
0.1822,0.1579,0.5613,0.0818,84,14,0,1,0.9018,0
0.0805,0.4763,0.3893,0.0706,42,14,0,0,0.6728,0
0.1941,0.9652,0.1655,0.04,6,2,1,0,0.9297,1
0.0664,0.8554,0.0799,0.0289,7,2,1,0,0.8758,1
0.4802,0.2182,0.327,0.0896,75,25,0,1,0.6956,0
0.2378,0.2767,0.076,0.0318,3,1,1,0,0.8651,1
0.0576,0.0727,0.1115,0.0388,4,1,1,0,0.8008,1
0.1079,0.743,0.849,0.1788,288,48,0,1,0.7351,0
0.5252,0.2644,0.3136,0.1117,39,13,0,0,0.9163,0
0.0963,0.4374,0.5535,0.0996,354,59,0,1,0.7982,0
0.302,0.249,0.3578,0.0938,12,4,1,1,0.6696,0
0.5088,0.9369,0.2316,0.0299,4,2,1,0,0.8201,1
0.451,0.0241,0.1868,0.0449,9,2,1,0,0.9183,1
0.207,0.3348,0.4466,0.035,112,16,0,1,0.9387,0
0.2617,0.1506,0.5126,0.1052,35,5,1,1,0.7885,0
0.6376,0.9313,0.1786,0.021,3,2,1,0,0.8646,1
0.7655,0.9165,0.1061,0.0469,3,1,1,0,0.9184,1
0.1153,0.3043,0.8514,0.1602,55,11,0,1,0.715,0
0.1534,0.3615,0.8036,0.1466,348,58,0,1,0.76,0
0.5714,0.0487,0.0981,0.0422,3,2,1,0,0.9065,1
0.4167,0.252,0.5367,0.0732,60,12,0,0,0.8299,0
0.8231,0.3965,0.1627,0.0427,5,1,1,0,0.8349,1
0.6128,0.0503,0.4477,0.0206,5,1,1,0,0.8202,1
0.0459,0.1133,0.0735,0.03,7,3,1,0,0.786,1
0.1531,0.9773,0.1054,0.0234,3,1,1,0,0.7295,1
0.0612,0.7592,0.0983,0.0255,14,2,1,0,0.8772,1
0.7523,0.9394,0.2271,0.047,4,1,1,0,0.8959,1
0.5813,0.0183,0.1658,0.0385,9,2,1,0,0.875,1
0.1428,0.4485,0.0745,0.0248,11,1,1,0,0.7707,1
0.0653,0.3096,0.6819,0.1037,125,25,0,1,0.7622,0
0.3594,0.0705,0.415,0.0553,6,2,1,0,0.8533,1
0.1715,0.9427,0.2124,0.049,6,2,1,0,0.9461,1
0.3514,0.2964,0.1193,0.0406,3,1,1,0,0.9591,1
0.1275,0.4799,0.5939,0.0611,270,54,0,1,0.7242,0
0.0781,0.7894,0.5771,0.0565,44,11,0,0,0.7029,0
0.2383,0.3399,0.3222,0.0317,24,4,1,0,0.8851,0
0.0292,0.0694,0.3856,0.0275,10,1,1,0,0.9202,1
0.148,0.1712,0.8753,0.1475,200,50,0,1,0.8539,0
0.2108,0.1697,0.5714,0.0865,15,5,1,1,0.9057,0
0.3606,0.9673,0.1246,0.0227,3,1,1,0,0.9666,1
0.4886,0.7956,0.498,0.0337,44,11,0,0,0.8412,0
0.1094,0.4559,0.7202,0.2276,156,26,0,1,0.7563,0
0.0996,0.1673,0.5124,0.0996,60,10,0,1,0.8964,0
0.0671,0.6018,0.1518,0.0281,4,1,1,0,0.9534,1
0.3718,0.9556,0.1507,0.0221,8,1,1,0,0.7804,1
0.166,0.0414,0.4932,0.0348,6,2,1,0,0.8903,1
0.6326,0.5242,0.1098,0.0322,3,1,1,0,0.8508,1
0.383,0.6573,0.3763,0.0996,144,24,0,0,0.8565,0
0.5048,0.1712,0.6339,0.118,42,6,1,1,0.8116,0
0.4586,0.0713,0.296,0.0217,10,1,1,0,0.9733,1
0.067,0.9591,0.1967,0.0288,6,1,1,0,0.8073,1
0.1848,0.6754,0.746,0.1317,90,18,0,1,0.798,0
0.568,0.7679,0.1545,0.0465,3,1,1,0,0.8723,1
0.1547,0.2764,0.5928,0.0955,348,58,0,1,0.7086,0
0.199,0.0879,0.3207,0.0504,4,1,1,0,0.8059,1
0.7986,0.1157,0.078,0.0403,7,1,1,0,0.9282,1
0.1712,0.7276,0.6714,0.1327,255,51,0,1,0.8056,0
0.6458,0.9438,0.097,0.0479,9,1,1,0,0.8532,1
0.2574,0.4625,0.2916,0.0831,42,6,1,1,0.8944,0
0.3387,0.4045,0.3349,0.1005,30,6,1,1,0.7371,0
0.3426,0.5492,0.2562,0.0384,18,6,1,0,0.7236,0
0.0375,0.8256,0.0608,0.0381,3,1,1,0,0.9487,1
0.0304,0.4196,0.1926,0.0216,4,1,1,0,0.7778,1
0.0502,0.3514,0.0685,0.0477,5,1,1,0,0.9512,1
0.5562,0.0724,0.2656,0.0271,8,2,1,0,0.8583,1
0.0774,0.5106,0.7518,0.0975,185,37,0,1,0.9007,0
0.3415,0.7013,0.2715,0.0863,119,17,0,1,0.8485,0
0.0434,0.5635,0.5982,0.0979,252,42,0,1,0.7462,0
0.3332,0.9784,0.1266,0.0384,7,1,1,0,0.7927,1
0.0456,0.4142,0.6098,0.0646,250,50,0,1,0.8929,0
0.0591,0.1749,0.5221,0.1165,60,15,0,1,0.8426,0
0.4697,0.0773,0.2755,0.0409,8,2,1,0,0.9297,1
0.2285,0.4992,0.3096,0.0633,18,6,1,1,0.6567,0
0.3126,0.0607,0.4667,0.032,9,1,1,0,0.9641,1
0.134,0.2084,0.5924,0.0687,63,21,0,0,0.94,0
0.0941,0.5664,0.1206,0.0201,13,2,1,0,0.7965,1
0.1809,0.1526,0.113,0.0299,8,1,1,0,0.9077,1
0.1693,0.2556,0.7713,0.2217,232,58,0,1,0.7287,0
0.1761,0.6703,0.3286,0.0306,88,22,0,1,0.6992,0
0.0723,0.4881,0.1313,0.035,7,1,1,0,0.9159,1
0.7212,0.0771,0.136,0.0502,4,2,1,0,0.8107,1
0.0606,0.9122,0.123,0.0363,10,1,1,0,0.7404,1
0.1406,0.6616,0.4396,0.0443,110,22,0,1,0.8563,0
0.0354,0.7949,0.0939,0.0298,4,1,1,0,0.8868,1
0.3473,0.3044,0.2966,0.107,44,11,0,1,0.7727,0
0.4676,0.1042,0.1876,0.045,8,2,1,0,0.9122,1
0.2947,0.0144,0.297,0.0237,10,2,1,0,0.8637,1
0.0488,0.3547,0.1826,0.034,9,1,1,0,0.8308,1
0.2042,0.9109,0.1492,0.0287,6,2,1,0,0.708,1
0.6217,0.0372,0.4346,0.0287,8,1,1,0,0.8021,1
0.3824,0.1635,0.5393,0.0934,60,10,0,1,0.7817,0
0.1802,0.2361,0.4269,0.1098,77,11,0,1,0.7964,0
0.4439,0.9117,0.1459,0.0382,6,1,1,0,0.7825,1
0.5373,0.5141,0.5981,0.0732,72,12,0,1,0.9459,0
0.0105,0.1977,0.1818,0.0295,7,3,1,0,0.8489,1
0.7197,0.0919,0.4124,0.0521,11,2,1,0,0.9321,1
0.1134,0.6316,0.145,0.0375,10,3,1,0,0.7521,1
0.1062,0.0572,0.1518,0.0472,2,1,1,0,0.9391,1
0.5466,0.153,0.3876,0.0692,114,19,0,0,0.9348,0
0.144,0.7903,0.2919,0.1041,80,20,0,1,0.9297,0
0.6902,0.0154,0.4014,0.0574,9,1,1,0,0.9004,1
0.0646,0.7453,0.3615,0.0937,18,3,1,1,0.9127,0
0.0555,0.4372,0.6496,0.1128,84,21,0,1,0.7637,0
0.1704,0.5906,0.1703,0.0421,4,1,1,0,0.9078,1
0.0122,0.6924,0.1644,0.0245,9,1,1,0,0.8054,1
0.4185,0.9259,0.1344,0.024,7,2,1,0,0.746,1
0.5501,0.0914,0.4901,0.0467,3,2,1,0,0.8035,1
0.2949,0.7906,0.1625,0.0216,2,1,1,0,0.9706,1
0.4821,0.5585,0.5283,0.1048,100,20,0,1,0.7973,0
0.7457,0.0183,0.1605,0.0203,4,2,1,0,0.9026,1
0.4011,0.3591,0.296,0.0593,9,3,1,0,0.8812,0
0.1955,0.0151,0.0693,0.0311,8,2,1,0,0.8763,1
0.0017,0.0211,0.0784,0.0409,9,2,1,0,0.8759,1
0.3789,0.0076,0.1165,0.049,5,1,1,0,0.9426,1
0.1008,0.3965,0.1961,0.0242,11,2,1,0,0.9957,1
0.1641,0.2449,0.5185,0.2377,96,24,0,1,0.8511,0
0.2687,0.784,0.4849,0.116,133,19,0,0,0.7234,0
0.0882,0.3785,0.5594,0.1033,145,29,0,1,0.8277,0
0.2914,0.59,0.3559,0.0506,42,7,1,1,0.9349,0
0.4566,0.7971,0.6262,0.0306,54,9,0,1,0.9063,0
0.045,0.5465,0.1683,0.0277,8,3,1,0,0.7553,1
0.5387,0.571,0.0835,0.042,4,1,1,0,0.8197,1
0.1163,0.1818,0.1671,0.0373,3,1,1,0,0.9888,1
0.0703,0.5557,0.7284,0.2261,65,13,0,1,0.7872,0
0.5985,0.0455,0.1283,0.0428,8,1,1,0,0.8608,1
0.027,0.6449,0.1473,0.0347,12,3,1,0,0.8132,1
0.1019,0.5601,0.6278,0.0794,72,24,0,1,0.8254,0
0.4592,0.5723,0.2989,0.078,98,14,0,1,0.702,0
0.1823,0.9607,0.2369,0.0393,7,2,1,0,0.9406,1
0.6764,0.0734,0.0584,0.0442,8,1,1,0,0.9172,1
0.077,0.7032,0.434,0.0564,54,9,0,1,0.8019,0
0.2088,0.3324,0.4365,0.0583,85,17,0,1,0.6798,0
0.0351,0.6563,0.1553,0.0202,11,1,1,0,0.8921,1
0.6353,0.0673,0.0869,0.0267,12,1,1,0,0.9262,1
0.004,0.6157,0.1216,0.0201,5,1,1,0,0.8975,1
0.0421,0.1087,0.3144,0.0434,2,1,1,0,0.8224,1
0.0805,0.824,0.3868,0.0589,114,19,0,1,0.7472,0
0.0682,0.4331,0.818,0.0735,170,34,0,1,0.7464,0
0.1031,0.5996,0.1517,0.0272,4,3,1,0,0.9785,1
0.2001,0.394,0.6423,0.0402,18,3,1,0,0.8709,0
0.6795,0.7087,0.0613,0.0397,5,1,1,0,0.8387,1
0.0857,0.2028,0.8464,0.0777,132,22,0,1,0.8869,0
0.8181,0.6173,0.0539,0.0235,7,1,1,0,0.8472,1
0.7274,0.0436,0.3126,0.0531,9,2,1,0,0.9407,1
0.1409,0.6321,0.0869,0.0386,5,2,1,0,0.7691,1
0.5847,0.0775,0.2731,0.0412,7,1,1,0,0.8284,1
0.3134,0.8495,0.4894,0.0556,85,17,0,0,0.8711,0
0.0667,0.4382,0.8118,0.1099,85,17,0,1,0.8068,0
0.3036,0.0666,0.1264,0.0229,9,2,1,0,0.9428,1
0.3769,0.8366,0.1593,0.0491,5,1,1,0,0.9133,1
0.0639,0.3787,0.139,0.0249,15,2,1,0,0.8975,1
0.6338,0.9501,0.1792,0.0203,9,2,1,0,0.9297,1
0.7274,0.9773,0.1222,0.0323,10,1,1,0,0.8003,1
0.1906,0.3708,0.4584,0.1073,40,10,0,1,0.7638,0
0.2784,0.9793,0.2152,0.0409,4,2,1,0,0.7665,1
0.1055,0.6356,0.7777,0.2221,140,28,0,1,0.7125,0
0.7643,0.8213,0.0872,0.0459,3,1,1,0,0.8527,1
0.0366,0.5817,0.7588,0.1054,270,54,0,1,0.9167,0
0.5612,0.0849,0.1237,0.0581,10,2,1,0,0.8334,1
0.0739,0.4311,0.5453,0.0424,45,15,0,1,0.7926,0
0.7481,0.0229,0.2974,0.0416,8,2,1,0,0.9525,1
0.1614,0.0088,0.1596,0.0487,11,2,1,0,0.8926,1
0.2802,0.7176,0.4463,0.1181,35,7,1,0,0.8599,0
0.1448,0.6872,0.5974,0.2379,216,54,0,1,0.8115,0
0.7317,0.9357,0.1633,0.0243,8,2,1,0,0.8905,1
0.0561,0.3874,0.5565,0.1836,236,59,0,1,0.8768,0
0.7911,0.9097,0.1003,0.029,9,2,1,0,0.7764,1
0.7108,0.9607,0.1399,0.0497,5,2,1,0,0.8411,1
0.0138,0.1008,0.1869,0.0215,13,3,1,0,0.7956,1
0.2294,0.5817,0.6083,0.0415,63,9,0,1,0.8883,0
0.5769,0.0946,0.2161,0.0417,4,2,1,0,0.8383,1
0.4873,0.7901,0.5532,0.0577,20,5,1,0,0.7724,0
0.1381,0.4574,0.1303,0.0398,5,1,1,0,0.9823,1
0.3066,0.9028,0.1774,0.0394,3,2,1,0,0.8629,1
0.0586,0.0189,0.2368,0.0374,4,2,1,0,0.9427,1
0.2015,0.087,0.0653,0.0448,2,1,1,0,0.9901,1
0.8364,0.9343,0.1344,0.04,6,1,1,0,0.8933,1
0.7424,0.0475,0.3151,0.0501,5,2,1,0,0.8552,1
0.2539,0.8184,0.3237,0.0723,54,9,0,0,0.8923,0
0.2436,0.3211,0.5475,0.0379,70,14,0,1,0.6892,0
0.514,0.2401,0.1625,0.0403,3,1,1,0,0.8761,1
0.2235,0.2719,0.5245,0.0985,42,6,1,0,0.9413,0
0.4844,0.4194,0.3448,0.0374,75,25,0,1,0.9499,0
0.227,0.8133,0.076,0.0495,6,1,1,0,0.945,1
0.0421,0.2581,0.0527,0.0324,12,1,1,0,0.7565,1
0.289,0.0595,0.1797,0.0489,3,2,1,0,0.8987,1
0.5036,0.2073,0.1772,0.0384,4,1,1,0,0.8192,1
0.6162,0.9423,0.2219,0.03,5,1,1,0,0.8103,1
0.0859,0.0837,0.2376,0.037,2,2,1,0,0.8914,1
0.4367,0.4607,0.4074,0.1026,132,22,0,1,0.7739,0
0.048,0.3808,0.7373,0.1516,190,38,0,1,0.861,0
0.705,0.0166,0.3745,0.0524,10,1,1,0,0.9377,1
0.3972,0.0833,0.0577,0.0239,9,1,1,0,0.8284,1
0.3044,0.1603,0.3631,0.0444,48,16,0,1,0.7966,0
0.4356,0.0431,0.2681,0.0565,10,2,1,0,0.8777,1
0.0366,0.0409,0.2246,0.0213,8,2,1,0,0.9139,1
0.0046,0.2799,0.1042,0.0269,14,1,1,0,0.9166,1
0.1067,0.5119,0.8834,0.1467,96,16,0,1,0.7425,0
0.2475,0.8127,0.5137,0.1169,45,9,0,1,0.8246,0
0.1476,0.7609,0.1989,0.0355,15,1,1,0,0.9827,1
0.2667,0.0289,0.1524,0.0583,2,1,1,0,0.8206,1
0.5699,0.0667,0.1946,0.033,4,2,1,0,0.8341,1
0.1753,0.3922,0.5473,0.0964,60,10,0,0,0.7482,0
0.0878,0.699,0.1662,0.0369,7,1,1,0,0.8544,1
0.5908,0.1098,0.1677,0.0493,12,1,1,0,0.9095,1
0.0433,0.4091,0.1929,0.0391,13,3,1,0,0.8032,1
0.0956,0.5122,0.1919,0.0398,14,3,1,0,0.9185,1
0.5222,0.1591,0.0613,0.0205,7,1,1,0,0.9827,1
0.1943,0.0997,0.3637,0.0321,12,1,1,0,0.9592,1
0.1654,0.0244,0.3382,0.0206,8,1,1,0,0.9801,1
0.1435,0.1081,0.1832,0.0251,11,2,1,0,0.7701,1
0.4655,0.4883,0.0661,0.0341,8,1,1,0,0.926,1
0.2186,0.2762,0.5464,0.1066,48,8,0,1,0.9481,0
0.0058,0.1559,0.1105,0.033,14,1,1,0,0.9338,1
0.0335,0.3868,0.1574,0.0372,6,1,1,0,0.9356,1
0.1963,0.9131,0.2259,0.0219,7,2,1,0,0.9724,1
0.0544,0.947,0.1273,0.0372,4,2,1,0,0.7147,1
0.0288,0.3333,0.1312,0.0313,5,1,1,0,0.9396,1
0.7675,0.0262,0.3086,0.0461,3,1,1,0,0.8827,1
0.2657,0.7926,0.1137,0.0206,7,1,1,0,0.9038,1
0.4268,0.9499,0.0873,0.0459,10,2,1,0,0.9752,1
0.0246,0.1551,0.1619,0.0383,6,2,1,0,0.7968,1
0.5081,0.1368,0.136,0.0479,3,1,1,0,0.9238,1
0.1868,0.7297,0.7892,0.2117,140,35,0,1,0.7424,0
0.3634,0.7298,0.1126,0.0383,4,1,1,0,0.8531,1
0.3693,0.2291,0.3125,0.0371,60,10,0,1,0.8991,0
0.0789,0.5411,0.1809,0.0307,12,1,1,0,0.756,1
0.135,0.4015,0.1532,0.0371,15,3,1,0,0.8945,1
0.4483,0.0401,0.3369,0.0205,5,2,1,0,0.8509,1
0.0298,0.9204,0.1539,0.0443,7,1,1,0,0.7853,1
0.0502,0.5962,0.7237,0.1648,255,51,0,1,0.8102,0
0.5396,0.9678,0.1866,0.0286,9,2,1,0,0.8814,1
0.0631,0.654,0.8641,0.1751,275,55,0,1,0.7238,0
0.2092,0.789,0.3377,0.0597,100,20,0,0,0.9478,0
0.149,0.7829,0.0819,0.0312,6,1,1,0,0.9288,1
0.1986,0.7656,0.3196,0.0676,12,3,1,1,0.7771,0
0.1635,0.0207,0.169,0.0267,4,1,1,0,0.8913,1
0.1543,0.4589,0.5164,0.111,80,16,0,1,0.9037,0
0.4107,0.8312,0.3328,0.1198,132,22,0,1,0.7899,0
0.7732,0.0986,0.3388,0.0396,4,2,1,0,0.8339,1
0.6608,0.9662,0.0968,0.0266,3,2,1,0,0.7697,1
0.6002,0.8831,0.1708,0.0253,8,1,1,0,0.956,1
0.5021,0.3571,0.1799,0.0388,3,1,1,0,0.8352,1
0.1122,0.5623,0.0749,0.0315,4,1,1,0,0.8284,1
0.2859,0.0566,0.3128,0.0293,4,1,1,0,0.8496,1
0.4977,0.845,0.6337,0.1045,36,12,0,1,0.7339,0
0.7757,0.1048,0.3811,0.0471,5,2,1,0,0.88,1
0.2024,0.1992,0.2882,0.0341,110,22,0,1,0.8284,0
0.4546,0.0839,0.3175,0.0505,4,2,1,0,0.8052,1
0.4221,0.8109,0.1357,0.042,4,1,1,0,0.9455,1
0.1405,0.6052,0.3706,0.0591,114,19,0,1,0.6509,0
0.2389,0.6833,0.5894,0.0575,84,21,0,0,0.8603,0
0.4498,0.387,0.4571,0.1197,27,9,0,1,0.9183,0
0.2163,0.9728,0.0992,0.0233,3,1,1,0,0.7649,1
0.6097,0.5416,0.0975,0.0294,2,1,1,0,0.8495,1
0.7683,0.5643,0.1169,0.0255,2,1,1,0,0.9161,1
0.1288,0.15,0.1645,0.0314,5,1,1,0,0.8013,1
0.5843,0.0661,0.4463,0.0428,9,2,1,0,0.8335,1
0.3447,0.9799,0.1082,0.0428,9,2,1,0,0.898,1
0.0023,0.0282,0.4973,0.0207,10,2,1,0,0.9915,1
0.104,0.035,0.4471,0.0335,11,1,1,0,0.9295,1
0.0986,0.3582,0.5174,0.0625,48,12,0,1,0.7308,0
0.7373,0.9787,0.1986,0.0269,8,1,1,0,0.8335,1
0.158,0.5283,0.7312,0.1816,210,42,0,1,0.7951,0
0.0942,0.5275,0.1342,0.021,2,1,1,0,0.8382,1
0.046,0.2573,0.7346,0.1843,210,42,0,1,0.821,0
0.0605,0.8251,0.1192,0.0277,6,3,1,0,0.9692,1
0.7652,0.0309,0.3947,0.0365,3,1,1,0,0.9955,1
0.1261,0.3134,0.5483,0.215,224,56,0,1,0.9068,0
0.0437,0.2265,0.5387,0.1003,40,10,0,1,0.8986,0
0.0339,0.7632,0.1154,0.0368,7,1,1,0,0.755,1
0.1022,0.4905,0.0566,0.0343,9,3,1,0,0.8103,1
0.8927,0.5534,0.1492,0.0341,8,1,1,0,0.8487,1
0.1254,0.1687,0.2867,0.1113,60,10,0,1,0.8884,0
0.0324,0.6656,0.7564,0.1267,102,17,0,1,0.8373,0
0.4851,0.8314,0.3876,0.1139,28,4,1,0,0.6691,0
0.1476,0.243,0.5021,0.0634,215,43,0,1,0.8119,0
0.144,0.0719,0.2996,0.052,3,1,1,0,0.8258,1
0.0964,0.6689,0.7554,0.2432,264,44,0,1,0.8987,0
0.6355,0.1129,0.0949,0.0234,2,1,1,0,0.9062,1
0.066,0.605,0.7388,0.1083,56,14,0,1,0.8448,0
0.6229,0.7473,0.1333,0.0297,2,1,1,0,0.8311,1
0.1427,0.7289,0.6817,0.0964,66,11,0,1,0.8687,0
0.2027,0.2071,0.5625,0.0601,132,22,0,0,0.8346,0
0.1498,0.6007,0.5115,0.0808,55,11,0,1,0.8571,0
0.002,0.0556,0.3509,0.0293,5,2,1,0,0.9354,1
0.1403,0.0707,0.1881,0.0475,4,1,1,0,0.9458,1
0.1012,0.625,0.5927,0.0409,18,3,1,0,0.7554,0
0.6908,0.306,0.1481,0.0425,5,1,1,0,0.8382,1
0.2305,0.326,0.6226,0.0673,36,9,0,1,0.7866,0
0.1485,0.3683,0.0601,0.024,5,1,1,0,0.9914,1
0.6883,0.0208,0.3928,0.0392,6,2,1,0,0.8385,1
0.5615,0.6982,0.0563,0.0231,3,1,1,0,0.9984,1
0.2004,0.232,0.3411,0.0771,33,11,0,0,0.7415,0
0.4202,0.0621,0.2787,0.0571,6,2,1,0,0.8768,1
0.2176,0.1575,0.5711,0.0446,84,21,0,0,0.9089,0
0.3793,0.4409,0.569,0.0302,27,9,0,1,0.9067,0
0.7843,0.1304,0.1099,0.0223,2,1,1,0,0.9423,1
0.7372,0.9627,0.2015,0.0466,10,2,1,0,0.9906,1
0.0781,0.5053,0.6262,0.049,48,12,0,0,0.7636,0
0.0906,0.7032,0.6231,0.1364,246,41,0,1,0.8619,0
0.0078,0.4437,0.0742,0.0319,12,3,1,0,0.916,1
0.104,0.5631,0.6661,0.1137,196,49,0,1,0.747,0
0.1429,0.8981,0.1449,0.0205,13,3,1,0,0.8361,1
0.6615,0.9136,0.1595,0.0404,9,2,1,0,0.7104,1
0.0293,0.175,0.0628,0.029,5,1,1,0,0.8974,1
0.095,0.0299,0.0936,0.0534,9,1,1,0,0.9859,1
0.1055,0.7399,0.7497,0.1309,96,24,0,1,0.7935,0
0.0703,0.149,0.1041,0.0303,12,3,1,0,0.9426,1
0.2141,0.541,0.0545,0.0381,7,1,1,0,0.8408,1
0.6068,0.0984,0.4295,0.0226,9,1,1,0,0.8244,1
0.1447,0.6773,0.6523,0.1649,152,38,0,1,0.8942,0
0.3786,0.4505,0.5162,0.0769,32,8,0,1,0.8464,0
0.1387,0.3443,0.7109,0.0765,260,52,0,1,0.7582,0
0.095,0.6322,0.459,0.044,154,22,0,0,0.8721,0
0.0404,0.7126,0.8272,0.1332,68,17,0,1,0.836,0
0.6813,0.0723,0.2131,0.0238,6,2,1,0,0.8637,1
0.3448,0.0105,0.3006,0.0405,3,1,1,0,0.8179,1
0.5144,0.7186,0.4394,0.1017,20,4,1,0,0.8188,0
0.1777,0.339,0.5776,0.0757,80,16,0,1,0.8581,0
0.4711,0.0946,0.0571,0.0306,4,2,1,0,0.9052,1
0.5717,0.9435,0.1925,0.02,6,2,1,0,0.7947,1
0.0685,0.3107,0.7784,0.198,216,54,0,1,0.7841,0
0.5255,0.4842,0.344,0.1165,120,20,0,1,0.6938,0
0.3235,0.7086,0.2553,0.0493,95,19,0,1,0.6985,0
0.4441,0.5491,0.6096,0.067,112,16,0,1,0.8947,0
0.1288,0.4652,0.439,0.087,126,21,0,0,0.6947,0
0.4729,0.3801,0.3397,0.1057,12,4,1,1,0.6981,0
0.5783,0.9156,0.1847,0.0248,9,2,1,0,0.7808,1
0.4932,0.2307,0.597,0.077,50,10,0,1,0.6637,0
0.1105,0.1195,0.3751,0.0391,2,1,1,0,0.8355,1
0.1345,0.5059,0.1679,0.0387,7,1,1,0,0.9347,1
0.0832,0.2854,0.7023,0.0961,168,42,0,1,0.7709,0
0.066,0.7133,0.5697,0.1854,255,51,0,1,0.7822,0
0.3783,0.7805,0.0808,0.023,2,1,1,0,0.8174,1
0.373,0.9755,0.1868,0.0388,9,2,1,0,0.9908,1
0.1681,0.2737,0.515,0.2477,318,53,0,1,0.898,0
0.1382,0.267,0.0778,0.037,9,1,1,0,0.9966,1
0.0341,0.9292,0.2468,0.0464,8,2,1,0,0.9168,1
0.5227,0.02,0.3661,0.0298,11,1,1,0,0.864,1
0.7502,0.0418,0.4452,0.0371,10,2,1,0,0.8129,1
0.1314,0.7438,0.0726,0.0341,5,1,1,0,0.8852,1
0.7679,0.0029,0.0933,0.0213,4,1,1,0,0.8719,1
0.147,0.2803,0.5169,0.1485,220,55,0,1,0.7663,0
0.0204,0.4908,0.1696,0.0338,14,3,1,0,0.8711,1
0.074,0.6937,0.8189,0.2386,234,39,0,1,0.8796,0
0.0428,0.6502,0.502,0.247,85,17,0,1,0.8269,0
0.4449,0.5034,0.4625,0.1032,84,21,0,0,0.7875,0
0.026,0.9249,0.1361,0.0385,5,1,1,0,0.9743,1
0.6052,0.0497,0.1524,0.0224,8,2,1,0,0.9931,1
0.8241,0.9383,0.0809,0.0304,8,1,1,0,0.9215,1
0.2352,0.6339,0.3866,0.0935,100,20,0,1,0.6689,0
0.6005,0.9237,0.1149,0.0445,4,2,1,0,0.7416,1
0.1471,0.8322,0.128,0.0255,8,1,1,0,0.8044,1
0.704,0.935,0.1349,0.0242,7,1,1,0,0.741,1
0.0346,0.109,0.1857,0.0204,3,1,1,0,0.984,1
0.5377,0.4829,0.5582,0.1058,175,25,0,1,0.9299,0
0.0653,0.2659,0.5869,0.0501,60,20,0,1,0.9406,0
0.5321,0.2679,0.4319,0.057,120,24,0,1,0.8696,0
0.1537,0.3977,0.6295,0.0621,147,21,0,1,0.8359,0
0.0493,0.3958,0.1708,0.032,14,3,1,0,0.8283,1
0.0807,0.3949,0.4413,0.04,120,20,0,1,0.7553,0
0.7786,0.0342,0.4277,0.0477,12,1,1,0,0.8323,1
0.1343,0.943,0.1363,0.0334,7,1,1,0,0.9533,1
0.5422,0.2502,0.5665,0.1143,95,19,0,1,0.6591,0
0.191,0.6057,0.5212,0.1872,285,57,0,1,0.7765,0
0.1291,0.1192,0.178,0.0464,11,1,1,0,0.9933,1
